1	ʔeyn	ʔeyn	VERB	exs	_	0	root	_	_
8	yeš	yeš	VERB	exs	_	3	ccomp	_	_
9	kadūr	kadūr	NOUN	n	_	8	nsubj	_	_
10	ʔexād	ʔexād	NUM	num	_	9	nummod	_	_
11	gadōl	gadōl	ADJ	adj	_	9	amod	_	_
12	we	we	CONJ	conj	_	14	cc	_	_
13	le	le	ADP+PRON	prep:pro	_	14	nmod:promoted	_	_
14	ʔeyn	ʔeyn	VERB	exs	_	8	conj	_	_
15	kadūr	kadūr	NOUN	n	_	14	nsubj	_	_
16	ʔexād	ʔexād	NUM	num	_	15	nummod	_	_
17	gadōl	gadōl	ADJ	adj	_	15	amod	_	_
18	?	?	PUNCT	?	_	3	punct	_	_

1	biḳlāl	biḳlāl	ADV	adv	_	3	advmod	_	_
2	loʔ	loʔ	PART	neg	_	3	neg	_	_
3	ʔiḳpāt	ʔiḳpāt	ADV	adv	_	0	root	_	_
4	le	le	ADP	prep	_	5	case	_	_
5	ʔanī	ʔanī	PRON	pro	_	3	nmod	_	_
6	.	.	PUNCT	.	_	3	punct	_	_

1	Hagāri	Hagāri	PROPN	n:prop	_	5	vocative	_	_
2	cm	,	PUNCT	cm	_	5	punct	_	_
3	ʔavāl	ʔavāl	CONJ	conj	_	5	discourse	_	_
4	ʔat	ʔat	PRON	pro:person	_	5	nsubj	_	_
5	yadāʕ	yodāʕat	VERB	part	_	0	root	_	_
6	cm	,	PUNCT	cm	_	5	punct	_	_
7	le	le	ADP	prep	_	8	case	_	_
8	ʔīmaʔ	ʔīmaʔ	NOUN	n	_	11	nmod	_	_
9	biḳlāl	biḳlāl	ADV	adv	_	11	advmod	_	_
10	loʔ	loʔ	PART	neg	_	11	neg	_	_
11	ʔiḳpāt	ʔiḳpāt	ADV	adv	_	5	parataxis	_	_
12	!	!	PUNCT	!	_	5	punct	_	_

1	ʔavāl	ʔavāl	CONJ	conj	_	12	cc	_	_
2	le	le	ADP	prep	_	4	case	_	_
3	~ha	~ha	DET	det	_	4	det	_	_
4	xavēr	xavēr	NOUN	n	_	12	nmod	_	_
5	šel	šelāḳ	PART	prep:pro	_	4	nmod:poss	_	_
6	be	be	ADP	prep	_	8	case	_	_
7	~ha	~ha	DET	det	_	8	det	_	_
8	gan	gan	NOUN	n	_	4	nmod	_	_
9	cm	,	PUNCT	cm	_	12	punct	_	_
10	ze	ze	PRON	pro:dem	_	12	nsubj	_	_
11	meʔōd	meʔōd	ADV	adv	_	12	advmod	_	_
12	ʔiḳpāt	ʔiḳpāt	ADV	adv	_	0	root	_	_
13	.	.	PUNCT	.	_	12	punct	_	_

1	we	we	CONJ	conj	_	3	cc	_	_
2	ʔat	ʔat	PRON	pro:person	_	3	nsubj	_	_
3	ʔamār	ʔomēret	VERB	part	_	0	root	_	_
4	le	le	ADP	prep	_	6	case	_	_
5	~ha	~ha	DET	det	_	6	det	_	_
6	hem	hem	PRON	pro:person	_	3	nmod	_	_
7	kol	kol	DET	qn	_	9	det:predet	_	_
8	ha	ha	DET	det	_	9	det	_	_
9	zman	zman	NOUN	n	_	3	advmod	_	_
10	davār	dvarīm	NOUN	n	_	3	dobj	_	_
11	kaʔēle	kaʔēle	DET	pro:dem	_	10	amod	_	_
12	cm	,	PUNCT	cm	_	3	punct	_	_
13	we	we	CONJ	conj	_	19	cc	_	_
14	be	be	ADP	prep	_	16	mwe	_	_
15	~ha	~ha	DET	det	_	16	mwe	_	_
16	sof	sof	NOUN	n	_	19	advmod	_	_
17	hem	hem	DET	cop	_	19	nsubj	_	_
18	meʔōd	meʔōd	ADV	adv	_	19	advmod	_	_
19	kaʕās	yiḳʕasū	VERB	v	_	3	conj	_	_
20	ʕal	ʕal	ADP	prep	_	21	case	_	_
21	ʔat	ʔat	PRON	pro:person	_	19	nmod	_	_
22	.	.	PUNCT	.	_	3	punct	_	_

1	xxx	xxx	X	w	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

1	ʔaz	ʔaz	ADV	adv	_	4	mark	_	_
2	ma	ma	PRON	que	_	1	mwe	_	_
3	ʔim	ʔim	SCONJ	conj:subor	_	1	mwe	_	_
4	ʔeyn	ʔeyn	VERB	exs	_	11	advcl	_	_
5	le	le	ADP	prep	_	6	case	_	_
6	hem	hem	PRON	pro	_	4	nmod	_	_
7	kadūr	kadūr	NOUN	n	_	4	nsubj	_	_
8	ʔexād	ʔexād	NUM	num	_	7	nummod	_	_
9	gadōl	gadōl	ADJ	adj	_	7	amod	_	_
10	cm	,	PUNCT	cm	_	11	punct	_	_
11	yeš	yeš	VERB	exs	_	0	root	_	_
12	le	le	ADP	prep	_	13	case	_	_
13	hem	hem	PRON	pro	_	11	nmod	_	_
14	davār	dvarīm	NOUN	n	_	11	nsubj	_	_
15	ʔaxēr	ʔaxerīm	ADJ	adj	_	14	amod	_	_
16	.	.	PUNCT	.	_	11	root	_	_

1	ʔat	ʔat	PRON	pro:person	_	3	nsubj	_	_
2	loʔ	loʔ	PART	neg	_	3	neg	_	_
3	kaʕās	tiḳʕasī	VERB	v	_	0	root	_	_
4	yotēr	yotēr	ADV	adv	_	3	advmod	_	_
5	?	?	PUNCT	?	_	3	punct	_	_

1	ʔat	ʔat	PRON	pro:person	_	2	nsubj	_	_
2	hitnahēg	titnahagī	VERB	v	_	0	root	_	_
3	yafē	yafē	ADV	adv	_	2	advmod	_	_
4	?	?	PUNCT	?	_	2	punct	_	_

1	ʔat	ʔat	PRON	pro:person	_	2	nsubj	_	_
2	hivṭīax	mavṭixā	VERB	part	_	0	root	_	_
3	?	?	PUNCT	?	_	2	punct	_	_

1	racā	rocā	VERB	part	_	0	root	_	_
2	ṣixēq	leṣaxēq	VERB	v	_	1	xcomp	_	_
3	ʕim	ʕim	ADP	prep	_	4	case:gen	_	_
4	ʔanī	ʔanī	PRON	pro:person	_	2	nmod	_	_
5	be	be	ADP	prep	_	6	case	_	_
6	kadūr	kadūr	NOUN	n	_	2	dobj	_	_
7	?	?	PUNCT	?	_	1	punct	_	_

1	loʔ	loʔ	PART	co	_	2	neg	_	_
2	hirbīc	tarbīci	VERB	v	_	0	root	_	_
3	le	le	ADP	prep	_	4	case	_	_
4	Šaʔūli	Šaʔūli	PROPN	n:prop	_	2	nmod	_	_
5	?	?	PUNCT	?	_	2	punct	_	_

1	hištalēm	mištalēm	VERB	part	_	0	root	_	_
2	le	le	ADP	prep	_	3	case	_	_
3	ʔat	ʔat	PRON	pro:person	_	1	nmod	_	_
4	loʔ	loʔ	PART	co	_	5	neg	_	_
5	hirbīc	leharbīc	VERB	v	_	1	xcomp	_	_
6	le	le	ADP	prep	_	7	case	_	_
7	Šaʔūli	Šaʔūli	PROPN	n:prop	_	5	nmod	_	_
8	.	.	PUNCT	.	_	1	punct	_	_

1	herʔā	tarʔī	VERB	v	_	0	root	_	_
2	le	le	ADP	prep	_	3	case	_	_
3	ʔanī	ʔanī	PRON	pro	_	1	nmod	_	_
4	.	.	PUNCT	.	_	1	punct	_	_

1	ʔanī	ʔanī	PRON	pro:person	_	2	nsubj	_	_
2	ʕamād	ʕomēdet	VERB	part	_	0	root	_	_
3	cm	,	PUNCT	cm	_	2	punct	_	_
4	ʔanī	ʔanī	PRON	pro:person	_	5	nsubj	_	_
5	ʕamād	ʕomēdet	VERB	part	_	2	parataxis:repeat	_	_
6	!	!	PUNCT	!	_	2	punct	_	_

1	štāyim	štāyim	NUM	num	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

1	ʔeh	ʔeh	INTJ	voc	_	3	discourse	_	_
2	Hagāri	Hagāri	PROPN	n:prop	_	3	nsubj	_	_
3	zarāq	zarqā	VERB	v	_	0	root	_	_
4	ʔel	ʔel	ADP	prep	_	5	case	_	_
5	ʔanī	ʔanī	PRON	pro:person	_	3	nmod	_	_
6	kadūr	kadūr	NOUN	n	_	3	dobj	_	_
7	mi	mi	ADP	prep	_	8	case	_	_
8	raxōq	raxōq	NOUN	adj	_	3	nmod	_	_
9	.	.	PUNCT	.	_	3	punct	_	_

1	ʕaḳšāyw	ʕaḳšāyw	ADV	adv	_	3	parataxis:repeat	_	_
2	cm	,	PUNCT	cm	_	3	punct	_	_
3	ʕaḳšāyw	ʕaḳšāyw	ADV	adv	_	5	advmod	_	_
4	ʔanī	ʔanī	PRON	pro:person	_	5	nsubj	_	_
5	gilgēl	ʔegalgēl	VERB	v	_	0	root	_	_
6	le	le	ADP	prep	_	7	case	_	_
7	ʔat	ʔat	PRON	pro	_	5	nmod	_	_
8	ʔet	ʔet	PART	acc	_	9	case	_	_
9	huʔ	huʔ	PRON	pro	_	5	dobj	_	_
10	cm	,	PUNCT	cm	_	5	punct	_	_
11	ṭov	ṭov	INTJ	co	_	5	discourse	_	_
12	?	?	PUNCT	?	_	5	punct	_	_

1	tafās	titfesī	VERB	v	_	0	root	_	_
2	ʔet	ʔet	PART	acc	_	3	case	_	_
3	huʔ	huʔ	PRON	pro	_	1	dobj	_	_
4	.	.	PUNCT	.	_	1	punct	_	_

1	ma	ma	PRON	que	_	4	discourse	_	_
2	cm	,	PUNCT	cm	_	4	punct	_	_
3	ʔanī	ʔanāxnu	PRON	pro:person	_	4	nsubj	_	_
4	ṣixēq	meṣaxaqōt	VERB	part	_	0	root	_	_
5	be	be	ADP	prep	_	6	case	_	_
6	kadurēgel	kadurēgel	NOUN	n	_	4	nmod	_	_
7	?	?	PUNCT	?	_	4	punct	_	_

1	ṭov	ṭov	INTJ	co	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

1	baʕāṭ	tivʕaṭī	VERB	v	_	0	root	_	_
2	!	!	PUNCT	!	_	1	punct	_	_

1	baʕāṭ	tivʕaṭī	VERB	v	_	0	root	_	_
2	!	!	PUNCT	!	_	1	punct	_	_

1	yōfi	yōfi	INTJ	co	_	5	discourse	_	_
2	cm	,	PUNCT	cm	_	5	punct	_	_
3	ʕaḳšāyw	ʕaḳšāyw	ADV	adv	_	5	advmod	_	_
4	ʔanī	ʔanī	PRON	pro:person	_	5	nsubj	_	_
5	baʕāṭ	ʔevʕāṭ	VERB	v	_	0	root	_	_
6	ʔel	ʔel	ADP	prep	_	7	case	_	_
7	ʔat	ʔat	PRON	pro	_	5	nmod	_	_
8	xazarā	xazarā	ADV	n	_	5	advmod	_	_
9	.	.	PUNCT	.	_	5	punct	_	_

1	zarāq	zirqī	VERB	v	_	0	root	_	_
2	ʔel	ʔel	ADP	prep	_	3	case	_	_
3	ʔanī	ʔanī	PRON	pro	_	1	nmod	_	_
4	.	.	PUNCT	.	_	1	punct	_	_

1	be	be	ADP	prep	_	3	case	_	_
2	štey	štey	NUM	num	_	3	nummod	_	_
3	yad	yadāyim	NOUN	n	_	0	root:promoted	_	_
4	.	.	PUNCT	.	_	3	punct	_	_

1	yōfi	yōfi	INTJ	co	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

1	we	we	CONJ	conj	_	2	cc	_	_
2	ʕod	ʕod	DET	X	_	0	root	_	_
3	pāʕam	pāʕam	NOUN	X	_	2	mwe	_	_
4	.	.	PUNCT	.	_	2	punct	_	_

1	halāḳ	lalēḳet	VERB	v	_	0	root	_	_
2	ʔaxōra	ʔaxōra	ADV	adv	_	1	advmod	_	_
3	kedēy	kedēy	SCONJ	prep	_	4	mark	_	_
4	higīaʕ	lehagīaʕ	VERB	v	_	1	advcl	_	_
5	le	le	ADP	prep	_	7	case	_	_
6	~ha	~ha	DET	det	_	7	det	_	_
7	qacē	qacē	NOUN	n	_	4	nmod	_	_
8	šel	šel	PART	prep	_	10	case	_	_
9	ha	ha	DET	det	_	10	det	_	_
10	xēder	xēder	NOUN	n	_	7	nmod	_	_
11	?	?	PUNCT	?	_	1	punct	_	_

1	ṭov	ṭov	INTJ	co	_	3	discourse	_	_
2	cm	,	PUNCT	cm	_	3	punct	_	_
3	zarāq	tizreqī	VERB	v	_	0	root	_	_
4	.	.	PUNCT	.	_	3	punct	_	_

1	ʔoy	ʔoy	INTJ	co	_	4	discourse	_	_
2	kol	kol	ADV	X	_	4	advmod	_	_
3	kaḳ	kaḳ	ADV	X	_	2	mwe	_	_
4	raxōq	raxōq	ADV	adj	_	0	root	_	_
5	cm	,	PUNCT	cm	_	4	punct	_	_
6	we	we	CONJ	conj	_	9	cc	_	_
7	ʕaḳšāyw	ʕaḳšāyw	ADV	adv	_	9	advmod	_	_
8	ʔanī	ʔanī	PRON	pro:person	_	9	nsubj	_	_
9	zarāq	ʔezrōq	VERB	v	_	4	conj	_	_
10	ʔel	ʔel	ADP	prep	_	11	case	_	_
11	ʔat	ʔat	PRON	pro:person	_	9	nmod	_	_
12	.	.	PUNCT	.	_	4	punct	_	_

1	Hagāri	Hagāri	PROPN	n:prop	_	3	vocative	_	_
2	ʔat	ʔat	PRON	pro:person	_	3	nsubj	_	_
3	racā	rocā	VERB	part	_	0	root	_	_
4	ʕaḳšāyw	ʕaḳšāyw	ADV	adv	_	3	advmod	_	_
5	heḳīn	lehaḳīn	VERB	v	_	3	xcomp	_	_
6	qrem	qrem	NOUN	n	_	5	dobj	_	_
7	šōqolad	šōqolad	NOUN	n	_	6	compound	_	_
8	?	?	PUNCT	?	_	3	punct	_	_

1	le	le	ADP	prep	_	3	case	_	_
2	~ha	~ha	DET	det	_	3	det	_	_
3	ʕugā	ʕugā	NOUN	n	_	0	root:promoted	_	_
4	še	še	SCONJ	conj:subor	_	6	mark	_	_
5	ʔanī	ʔanī	PRON	pro:person	_	6	nsubj	_	_
6	heḳīn	meḳinōt	VERB	part	_	3	acl:relcl:obj	_	_
7	?	?	PUNCT	?	_	3	punct	_	_

1	ʔat	ʔat	PRON	pro:person	_	2	nsubj	_	_
2	racā	rocā	VERB	part	_	0	root	_	_
3	tafās	litfōs	VERB	v	_	2	xcomp	_	_
4	le	le	ADP	prep	_	5	case	_	_
5	ʔanī	ʔanī	PRON	pro:person	_	3	nmod	_	_
6	ʔet	ʔet	PART	acc	_	8	case	_	_
7	ha	ha	DET	det	_	8	det	_	_
8	kadūr	kadūr	NOUN	n	_	3	dobj	_	_
9	?	?	PUNCT	?	_	2	punct	_	_

1	yōfi	yōfi	INTJ	co	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

1	zarāq	tizreqī	VERB	v	_	0	root	_	_
2	ʔel	ʔel	ADP	prep	_	3	case	_	_
3	ʔanī	ʔanī	PRON	pro	_	1	nmod	_	_
4	.	.	PUNCT	.	_	1	punct	_	_

1	raxōq	raxōq	ADV	adj	_	0	root	_	_
2	!	!	PUNCT	!	_	1	punct	_	_

1	xxx	xxx	X	w	_	3	dep	_	_
2	cm	,	PUNCT	cm	_	3	punct	_	_
3	nizhār	tizaharī	VERB	v	_	0	root	_	_
4	.	.	PUNCT	.	_	3	punct	_	_

1	ʔumcā	ʔumcā	NOUN	co	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

1	štāyim	štāyim	NUM	num	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

1	kol	kol	DET	X	_	0	root	_	_
2	ha	ha	DET	X	_	1	mwe	_	_
3	kavōd	kavōd	NOUN	X	_	1	mwe	_	_
4	.	.	PUNCT	.	_	1	punct	_	_

1	Hagāri	Hagāri	PROPN	n:prop	_	4	vocative	_	_
2	cm	,	PUNCT	cm	_	4	punct	_	_
3	ʔat	ʔat	PRON	pro:person	_	4	nsubj	_	_
4	gamār	gamārt	VERB	v	_	0	root	_	_
5	ʔet	ʔet	PART	acc	_	7	case	_	_
6	ha	ha	DET	det	_	7	det	_	_
7	lēxem	lēxem	NOUN	n	_	4	dobj	_	_
8	?	?	PUNCT	?	_	4	punct	_	_

1	mūzmuz	mūzmuz	PROPN	n:prop	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

1	ʕaḳšāyw	ʕaḳšāyw	ADV	adv	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

1	ʕaḳšāyw	ʕaḳšāyw	ADV	adv	_	2	advmod	_	_
2	yeš	yeš	VERB	exs	_	0	root	_	_
3	le	le	ADP	prep	_	4	case	_	_
4	ʔanī	ʔanī	PRON	pro	_	2	nmod	_	_
5	hacaʕā	hacaʕā	NOUN	n	_	2	nsubj	_	_
6	xadāš	xadašā	ADJ	adj	_	5	amod	_	_
7	.	.	PUNCT	.	_	2	punct	_	_

1	ʕamād	taʕamdī	VERB	v	_	0	root	_	_
2	raxōq	raxōq	ADV	adj	_	1	advmod	_	_
3	!	!	PUNCT	!	_	1	punct	_	_

1	ma	ma	PRON	que	_	3	nsubj	_	_
2	ze	ze	PRON	pro:dem	_	3	cop	_	_
3	ʔaxōra	ʔaxōra	ADV	adv	_	0	root	_	_
4	?	?	PUNCT	?	_	3	punct	_	_

1	zarāq	tizreqī	VERB	v	_	0	root	_	_
2	ʔel	ʔel	ADP	prep	_	3	case	_	_
3	ʔanī	ʔanī	PRON	pro	_	1	nmod	_	_
4	.	.	PUNCT	.	_	1	punct	_	_

1	zarāq	tizreqī	VERB	v	_	0	root	_	_
2	ʔel	ʔel	ADP	prep	_	3	case	_	_
3	ʔanī	ʔanī	PRON	pro:person	_	1	nmod	_	_
4	ʔet	ʔet	PART	acc	_	6	case	_	_
5	ha	ha	DET	det	_	6	det	_	_
6	kadūr	kadūr	NOUN	n	_	1	dobj	_	_
7	.	.	PUNCT	.	_	1	punct	_	_

1	ʕad	ʕad	ADP	prep	_	2	case	_	_
2	lepō	lepō	ADV	adv	_	0	root	_	_
3	.	.	PUNCT	.	_	2	punct	_	_

1	baʕāṭ	tivʕaṭī	VERB	v	_	0	root	_	_
2	šuv	šuv	ADV	adv	_	1	advmod	_	_
3	.	.	PUNCT	.	_	1	punct	_	_

1	baʕāṭ	tivʕaṭī	VERB	v	_	0	root	_	_
2	be	be	ADP	prep	_	4	case	_	_
3	~ha	~ha	DET	det	_	4	det	_	_
4	rēgel	rēgel	NOUN	n	_	1	nmod	_	_
5	.	.	PUNCT	.	_	1	punct	_	_

1	ʔat	ʔat	PRON	pro:person	_	2	nsubj	_	_
2	ṣixēq	teṣaxqī	VERB	v	_	0	root	_	_
3	xxx	xxx	X	w	_	2	dep	_	_
4	.	.	PUNCT	.	_	2	punct	_	_

1	ma	ma	PRON	que	_	6	discourse	_	_
2	ze	ze	PRON	pro:dem	_	1	mwe	_	_
3	cm	,	PUNCT	cm	_	6	punct	_	_
4	leʔān	leʔān	ADV	que	_	6	advmod	_	_
5	ʔat	ʔat	PRON	pro:person	_	6	nsubj	_	_
6	halāḳ	holēḳet	VERB	part	_	0	root	_	_
7	?	?	PUNCT	?	_	6	punct	_	_

1	ki	ki	SCONJ	conj:subor	_	3	mark	_	_
2	ʔasūr	ʔasūr	AUX	adv	_	3	parataxis:repeat	_	_
3	ʔasūr	ʔasūr	AUX	adv	_	0	root:promoted	_	_
4	balāʕ	livlōaʕ	VERB	v	_	3	xcomp	_	_
5	xxx	xxx	X	w	_	4	dep	_	_
6	.	.	PUNCT	.	_	3	punct	_	_

1	ʔēyfo	ʔēyfo	ADV	que	_	0	root	_	_
2	ʔābaʔ	ʔābaʔ	NOUN	n	_	1	nsubj	_	_
3	?	?	PUNCT	?	_	1	punct	_	_

1	loʔ	loʔ	PART	neg	_	2	neg	_	_
2	hayōm	hayōm	ADV	adv	_	0	root:promoted	_	_
3	.	.	PUNCT	.	_	2	punct	_	_

1	yo	yo	INTJ	co	_	2	discourse	_	_
2	ʔēyze	ʔēyze	DET	X	_	0	root	_	_
3	yōfi	yōfi	NOUN	X	_	2	mwe	_	_
4	ʔēyze	ʔēyze	DET	que	_	2	parataxis	_	_
5	xxx	xxx	X	w	_	4	dep	_	_
6	.	.	PUNCT	.	_	2	punct	_	_

1	lāma	lāma	ADV	que	_	0	root	_	_
2	?	?	PUNCT	?	_	1	punct	_	_

1	ṭuq	ṭuq	INTJ	on	_	0	root	_	_
2	ṭuq	ṭuq	INTJ	on	_	1	parataxis:repeat	_	_
3	be	be	ADP	prep	_	5	case	_	_
4	~ha	~ha	DET	det	_	5	det	_	_
5	dēlet	dēlet	NOUN	n	_	1	nmod	_	_
6	.	.	PUNCT	.	_	1	punct	_	_

1	ṭuq	ṭuq	INTJ	on	_	0	root	_	_
2	ṭuq	ṭuq	INTJ	on	_	1	parataxis:repeat	_	_
3	ṭuq	ṭuq	INTJ	on	_	1	parataxis:repeat	_	_
4	ṭuq	ṭuq	INTJ	on	_	1	parataxis:repeat	_	_
5	.	.	PUNCT	.	_	1	punct	_	_

1	šalōm	šalōm	INTJ	co	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

1	Hagāri	Hagāri	PROPN	n:prop	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

1	raʔā	tirʔū	VERB	v	_	0	root	_	_
2	ma	ma	PRON	que	_	4	nsubj	_	_
3	ze	ze	PRON	pro:dem	_	4	cop	_	_
4	haftaʕā	haftaʕā	NOUN	n	_	1	ccomp	_	_
5	ʔamitī	ʔamitīt	ADJ	adj	_	4	amod	_	_
6	.	.	PUNCT	.	_	1	punct	_	_

1	hay	hay	INTJ	co	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

